|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+
                       А. Балансовые счета
     Актив
|47901          72799243              0       72799243         424874              0         424874        1572589              0        1572589       71651528              0       71651528|
|50104          14925476              0       14925476        3384650              0        3384650          13870              0          13870       18296256              0       18296256|
|50106           8666697              0        8666697          51167              0          51167           1609              0           1609        8716255              0        8716255|
|50107          42403166              0       42403166        3644110              0        3644110         504501              0         504501       45542775              0       45542775|
|50109           2075678              0        2075678          11021              0          11021              0              0              0        2086699              0        2086699|
|50110                 0         512388         512388              0          35036          35036              0         547424         547424              0              0              0|
|50121            183926              0         183926         326290              0         326290         326558              0         326558         183658              0         183658|
|50205         136564871        3095095      139659966        4716533          42117        4758650        1950337        3137212        5087549      139331067              0      139331067|
|50206            627685              0         627685        1921730              0        1921730         845675              0         845675        1703740              0        1703740|
|50207           4860192              0        4860192        1119398              0        1119398          44126              0          44126        5935464              0        5935464|
|50208          31655491              0       31655491        3920447         330039        4250486        2297966         330039        2628005       33277972              0       33277972|
|50210           1461418        3585450        5046868           9064         237823         246887          55069         416493         471562        1415413        3406780        4822193|
|50211           5867194       49182601       55049795          34852       12619058       12653910           3296       16943188       16946484        5898750       44858471       50757221|
|50214                 0              0              0       70903000              0       70903000              0              0              0       70903000              0       70903000|
|50218                 0         128255         128255              0         180816         180816              0         309071         309071              0              0              0|
|50221           1460967              0        1460967        1000134              0        1000134         919244              0         919244        1541857              0        1541857|
|50264            778280              0         778280         241814              0         241814         680987              0         680987         339107              0         339107|
|50401           1659692              0        1659692           9371              0           9371          91700              0          91700        1577363              0        1577363|
|50402           9969296              0        9969296          76321              0          76321         136157              0         136157        9909460              0        9909460|
|50404          32989967              0       32989967         207479              0         207479        6890219              0        6890219       26307227              0       26307227|
|50430              3547              0           3547          65542              0          65542          68619              0          68619            470              0            470|
|50505            804932              0         804932              0              0              0              0              0              0         804932              0         804932|
|50606             55207              0          55207          77480              0          77480         112687              0         112687          20000              0          20000|
|50618                71              0             71            149              0            149            220              0            220              0              0              0|
|50621             29686              0          29686          12137              0          12137           7764              0           7764          34059              0          34059|
|50706            119442              0         119442              0              0              0              0              0              0         119442              0         119442|
|50721             15987              0          15987              0              0              0              0              0              0          15987              0          15987|
|50738              7700              0           7700              0              0              0              0              0              0           7700              0           7700|
|50905                12              0             12           1710              0           1710           1712              0           1712             10              0             10|
|51513          19314007              0       19314007              0              0              0              0              0              0       19314007              0       19314007|
|52601          17651192              0       17651192       13964340              0       13964340       11544793              0       11544793       20070739              0       20070739|
|60102           2063036              0        2063036        1455855              0        1455855        1455855              0        1455855        2063036              0        2063036|
|60106          53820944              0       53820944              0              0              0              0              0              0       53820944              0       53820944|
|60202          38792401              0       38792401              0              0              0            302              0            302       38792099              0       38792099|
|60204             59645              0          59645              0              0              0              0              0              0          59645              0          59645|
|60302              1764              0           1764             75              0             75             60              0             60           1779              0           1779|
|60306              1053              0           1053            492              0            492            474              0            474           1071              0           1071|
|60308             30195              0          30195           7236              7           7243           8994              7           9001          28437              0          28437|
